#id	length
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136553/ccs	607
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136590/ccs	1058
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136609/ccs	701
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136625/ccs	912
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136638/ccs	1113
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136652/ccs	789
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136729/ccs	572
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136768/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136773/ccs	575
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136811/ccs	465
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136837/ccs	1097
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136893/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136920/ccs	572
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136922/ccs	886
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136948/ccs	1019
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136972/ccs	792
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136974/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136975/ccs	449
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136990/ccs	401
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136993/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137003/ccs	472
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137010/ccs	653
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137040/ccs	609
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137076/ccs	1942
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137103/ccs	631
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137160/ccs	1851
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137165/ccs	506
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137216/ccs	599
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137229/ccs	1847
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137290/ccs	682
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137301/ccs	788
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137325/ccs	1156
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137371/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137390/ccs	2156
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137531/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137605/ccs	1012
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137608/ccs	533
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137611/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137635/ccs	579
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137677/ccs	635
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137768/ccs	559
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137775/ccs	741
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137785/ccs	612
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137808/ccs	789
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137846/ccs	1433
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137852/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137856/ccs	485
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137874/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137919/ccs	511
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137932/ccs	992
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137933/ccs	571
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137955/ccs	261
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137962/ccs	1194
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138009/ccs	577
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138013/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138066/ccs	1379
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138116/ccs	997
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138141/ccs	1938
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138166/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138255/ccs	952
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138278/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138309/ccs	593
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138317/ccs	1158
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138360/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138362/ccs	462
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138378/ccs	917
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138406/ccs	1156
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138502/ccs	918
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138522/ccs	1180
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138573/ccs	558
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138577/ccs	1212
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138651/ccs	676
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138655/ccs	611
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138697/ccs	533
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138722/ccs	652
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138753/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138779/ccs	1840
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138787/ccs	907
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138850/ccs	444
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138875/ccs	1027
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138878/ccs	1031
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138909/ccs	1245
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138946/ccs	802
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138951/ccs	555
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138960/ccs	612
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138993/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139032/ccs	567
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139086/ccs	597
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139143/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139149/ccs	464
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139184/ccs	505
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139201/ccs	575
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139230/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139240/ccs	505
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139318/ccs	665
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139363/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139371/ccs	998
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139377/ccs	6687
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139385/ccs	1101
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139445/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139456/ccs	1944
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139482/ccs	1373
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139507/ccs	2015
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139524/ccs	1913
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139546/ccs	745
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139574/ccs	553
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139637/ccs	538
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139638/ccs	712
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139678/ccs	1135
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139732/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139742/ccs	683
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139885/ccs	1161
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139889/ccs	728
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139899/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/139949/ccs	1067
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140030/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140079/ccs	553
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140096/ccs	2151
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140153/ccs	1103
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140197/ccs	477
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140206/ccs	772
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140223/ccs	1162
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140225/ccs	750
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140262/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140312/ccs	737
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140354/ccs	689
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140385/ccs	1137
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140404/ccs	713
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140413/ccs	461
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140445/ccs	534
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140464/ccs	504
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140495/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140589/ccs	1156
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140594/ccs	876
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140662/ccs	737
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140689/ccs	887
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140736/ccs	1104
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140794/ccs	1270
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140801/ccs	1375
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140803/ccs	1163
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140853/ccs	1522
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140899/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140925/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140927/ccs	1311
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140934/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140998/ccs	657
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141005/ccs	887
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141014/ccs	1374
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141036/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141107/ccs	1047
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141112/ccs	1097
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141125/ccs	882
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141210/ccs	2180
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141220/ccs	837
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141230/ccs	503
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141232/ccs	707
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141238/ccs	1939
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141301/ccs	1511
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141337/ccs	1939
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141401/ccs	887
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141402/ccs	1287
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141461/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141481/ccs	1011
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141531/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141565/ccs	288
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141572/ccs	1103
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141573/ccs	590
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141578/ccs	518
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141633/ccs	1787
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141647/ccs	887
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141700/ccs	598
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141710/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141731/ccs	516
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141758/ccs	506
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141795/ccs	1507
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141909/ccs	1934
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141911/ccs	461
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141916/ccs	1377
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141925/ccs	3419
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141928/ccs	505
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142080/ccs	641
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142084/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142191/ccs	447
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142201/ccs	641
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142209/ccs	1155
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142242/ccs	1931
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142256/ccs	1828
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142257/ccs	504
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142270/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142277/ccs	1101
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142284/ccs	829
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142319/ccs	504
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142358/ccs	1103
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142390/ccs	681
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142425/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142445/ccs	521
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142510/ccs	683
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142511/ccs	1010
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142522/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142527/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142539/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142540/ccs	427
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142610/ccs	782
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142663/ccs	857
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142675/ccs	1943
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142711/ccs	882
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142752/ccs	450
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142800/ccs	1035
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142824/ccs	658
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142837/ccs	1101
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142871/ccs	556
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142872/ccs	620
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142924/ccs	377
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142931/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142932/ccs	503
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/142972/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/143030/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/143034/ccs	535
